Country name,Region,Income group,Year,GDP per capita,GDP,R&D expenditure,Government debt,Unemployment,Trade balance,Ages 15-64 proportion,Population,HDI,Political stability,Rule of law,Voice and accountability
Vietnam,East Asia & Pacific,Lower middle income,1964,NA,NA,NA,NA,NA,NA,51.66507912,36509166,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1965,NA,NA,NA,NA,NA,NA,51.54627345,37466077,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1966,NA,NA,NA,NA,NA,NA,51.38215744,38388210,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1967,NA,NA,NA,NA,NA,NA,51.33611696,39282564,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1968,NA,NA,NA,NA,NA,NA,51.42020471,40145287,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1969,NA,NA,NA,NA,NA,NA,51.581037,41015865,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1970,NA,NA,NA,NA,NA,NA,51.81793032,41928849,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1971,NA,NA,NA,NA,NA,NA,52.04943427,42916624,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1972,NA,NA,NA,NA,NA,NA,52.38625711,43906019,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1973,NA,NA,NA,NA,NA,NA,52.76677054,44891281,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1974,NA,NA,NA,NA,NA,NA,53.14657567,45898698,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1975,NA,NA,NA,NA,NA,NA,53.54772221,46969616,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1976,NA,NA,NA,NA,NA,NA,53.7813385,48163573,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1977,NA,NA,NA,NA,NA,NA,54.00237767,49418150,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1978,NA,NA,NA,NA,NA,NA,54.35189063,50701458,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1979,NA,NA,NA,NA,NA,NA,54.55557109,51831389,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1980,NA,NA,NA,NA,NA,NA,54.65927011,52968270,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1981,NA,NA,NA,NA,NA,NA,54.7330561,54280394,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1982,NA,NA,NA,NA,NA,NA,54.73589616,55632153,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1983,NA,NA,NA,NA,NA,NA,54.74576512,57011444,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1984,NA,NA,NA,NA,NA,NA,54.79023454,58406863,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1985,235.6525399,14094687821,NA,NA,NA,NA,54.85878019,59811313,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1986,430.188501,26336616250,NA,NA,NA,NA,54.96978473,61221107,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1987,585.3049372,36658108850,NA,NA,NA,NA,55.14783843,62630787,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1988,397.0143602,25423812649,NA,NA,NA,NA,55.41259222,64037514,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1989,96.13036189,6293304975,NA,NA,NA,NA,55.72245612,65466361,NA,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1990,96.71929574,6471740806,NA,NA,NA,NA,56.04598269,66912613,0.482,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1991,140.6310045,9613369520,NA,NA,NA,NA,56.40145558,68358820,0.493,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1992,141.3836852,9866990236,NA,NA,NA,NA,56.79967175,69788747,0.504,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1993,185.187122,13180953598,NA,NA,NA,NA,57.25621042,71176405,0.515,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1994,224.6370945,16286433533,NA,NA,NA,NA,57.78080058,72501087,0.526,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1995,281.1336045,20736164459,NA,NA,NA,NA,58.39276017,73759110,0.539,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1996,329.00119,24657470575,NA,NA,1.93,-2836000000,59.10608359,74946448,0.55,0.525695503,-0.482426614,-1.087494493
Vietnam,East Asia & Pacific,Lower middle income,1997,352.9344398,26843700442,NA,NA,2.87,-1870000000,59.89412335,76058603,0.56,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,1998,352.783068,27209602050,NA,NA,2.29,-1519000000,60.73308629,77128424,0.569,0.319004893,-0.402721375,-1.347712874
Vietnam,East Asia & Pacific,Lower middle income,1999,367.1568837,28683659007,NA,NA,2.33,425000000,61.58821675,78123713,0.578,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,2000,394.5831366,31172518403,NA,NA,2.26,-175000000,62.42624189,79001142,0.588,0.408773571,-0.345562547,-1.238299251
Vietnam,East Asia & Pacific,Lower middle income,2001,409.4977339,32685198809,NA,NA,2.76,-91000000,63.24331335,79817777,0.598,NA,NA,NA
Vietnam,East Asia & Pacific,Lower middle income,2002,434.8102921,35064105501,0.192729995,NA,2.12,-1804000000,64.02390418,80642308,0.608,0.353681147,-0.679001629,-1.448818564
Vietnam,East Asia & Pacific,Lower middle income,2003,485.4509081,39552513231,NA,NA,2.25,-3359000000,64.7727339,81475825,0.617,0.126424372,-0.636823535,-1.474382758
Vietnam,East Asia & Pacific,Lower middle income,2004,551.9035051,45427854693,NA,NA,2.14,-3159000000,65.50232732,82311227,0.625,0.150153518,-0.604071081,-1.337931871
Vietnam,East Asia & Pacific,Lower middle income,2005,693.1898425,57633255739,NA,NA,NA,-2735189000,66.22252522,83142095,0.633,0.484037668,-0.317553699,-1.40304482
Vietnam,East Asia & Pacific,Lower middle income,2006,790.5925164,66371664817,NA,NA,NA,-2783741800,66.94826575,83951800,0.641,0.405120254,-0.518898845,-1.538451314
Vietnam,East Asia & Pacific,Lower middle income,2007,913.3123316,77414425532,NA,NA,2.03,-11193100000,67.64692594,84762269,0.648,0.251871973,-0.490206182,-1.526949406
Vietnam,East Asia & Pacific,Lower middle income,2008,1158.101627,99130304099,NA,NA,NA,-13733000000,68.27337577,85597241,0.653,0.165260822,-0.464453906,-1.496713638
Vietnam,East Asia & Pacific,Lower middle income,2009,1225.845009,106015000000,NA,NA,1.74,-10028000000,68.80709194,86482923,0.658,0.271775961,-0.531529665,-1.482638597
Vietnam,East Asia & Pacific,Lower middle income,2010,1684.011667,147201000000,NA,NA,1.11,-7597000000,69.22636876,87411012,0.663,0.148407876,-0.581304908,-1.496967793
Vietnam,East Asia & Pacific,Lower middle income,2011,1953.556979,172595000000,0.149550006,NA,1,-3430000000,69.51724582,88349117,0.668,0.189088449,-0.541880786,-1.45916307
Vietnam,East Asia & Pacific,Lower middle income,2012,2190.232284,195591000000,NA,NA,1.03,7446000000,69.69257472,89301326,0.672,0.267358661,-0.554923773,-1.420068979
Vietnam,East Asia & Pacific,Lower middle income,2013,2367.499542,213709000000,0.299320012,NA,1.32,5604000000,69.76275804,90267739,0.676,0.250577271,-0.51548928,-1.366399527
Vietnam,East Asia & Pacific,Lower middle income,2014,2558.778924,233451000000,NA,NA,1.26,8596000000,69.69806661,91235504,0.68,-0.022347357,-0.360538632,-1.374712229
Vietnam,East Asia & Pacific,Lower middle income,2015,2595.234979,239258000000,0.356290013,NA,1.85,2609000000,69.55702727,92191398,0.684,0.063808225,-0.356080949,-1.358860254
Vietnam,East Asia & Pacific,Lower middle income,2016,2760.717101,257096000000,NA,NA,1.85,6784000000,69.45758748,93126529,0.688,0.226832524,0.065185107,-1.37337625
Vietnam,East Asia & Pacific,Lower middle income,2017,2992.071746,281354000000,0.418949991,NA,1.87,6816000000,69.35639532,94033048,0.692,0.211421594,0.040491838,-1.415674925
Vietnam,East Asia & Pacific,Lower middle income,2018,3267.2250089999998,310106000000,NA,NA,1.16,12860129000,69.22476422,94914330,0.697,0.032742601,-0.035344757,-1.471340656
Vietnam,East Asia & Pacific,Lower middle income,2019,3491.091279,334365000000,0.41652,NA,1.68,19143247000,69.06743666,95776716,0.703,0.03891024,-0.050218094,-1.405332088
Vietnam,East Asia & Pacific,Lower middle income,2020,3586.347297,346616000000,NA,NA,2.1,20421000000,68.87945692,96648685,0.71,-0.038535811,-0.18871294,-1.377459168
Vietnam,East Asia & Pacific,Lower middle income,2021,3756.489122,366138000000,NA,NA,2.38,1799000000,68.70171587,97468029,0.703,-0.118189707,-0.171954915,-1.309683919
Vietnam,East Asia & Pacific,Lower middle income,2022,4163.5143,408802000000,NA,NA,1.54,13093000000,68.49290449,98186856,NA,-0.030564662,-0.158443406,-1.288703442
Virgin Islands (U.S.),Latin America & Caribbean,High income,1960,NA,NA,NA,NA,NA,NA,55.37635227,32500,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1961,NA,NA,NA,NA,NA,NA,57.37184982,34300,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1962,NA,NA,NA,NA,NA,NA,57.66214399,35000,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1963,NA,NA,NA,NA,NA,NA,57.98663719,39800,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1964,NA,NA,NA,NA,NA,NA,58.24837329,40800,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1965,NA,NA,NA,NA,NA,NA,58.38968952,43500,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1966,NA,NA,NA,NA,NA,NA,58.58450704,46200,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1967,NA,NA,NA,NA,NA,NA,58.92168482,49100,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1968,NA,NA,NA,NA,NA,NA,59.37822919,55700,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1969,NA,NA,NA,NA,NA,NA,59.96933921,60300,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1970,NA,NA,NA,NA,NA,NA,59.96721596,63476,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1971,NA,NA,NA,NA,NA,NA,59.26199097,70937,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1972,NA,NA,NA,NA,NA,NA,58.60680307,76319,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1973,NA,NA,NA,NA,NA,NA,58.21554355,84121,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1974,NA,NA,NA,NA,NA,NA,58.05845659,89941,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1975,NA,NA,NA,NA,NA,NA,57.92597873,94484,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1976,NA,NA,NA,NA,NA,NA,57.76454339,96166,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1977,NA,NA,NA,NA,NA,NA,57.76487168,93203,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1978,NA,NA,NA,NA,NA,NA,58.10096932,95929,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1979,NA,NA,NA,NA,NA,NA,58.75165143,96183,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1980,NA,NA,NA,NA,NA,NA,59.55142798,99636,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1981,NA,NA,NA,NA,NA,NA,60.37279294,99853,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1982,NA,NA,NA,NA,NA,NA,61.09398029,100068,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1983,NA,NA,NA,NA,NA,NA,61.66137045,100348,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1984,NA,NA,NA,NA,NA,NA,62.17636244,100600,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1985,NA,NA,NA,NA,NA,NA,62.72537716,100760,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1986,NA,NA,NA,NA,NA,NA,63.24718396,100842,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1987,NA,NA,NA,NA,NA,NA,63.64992174,100901,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1988,NA,NA,NA,NA,NA,NA,63.85807887,100952,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1989,NA,NA,NA,NA,NA,NA,63.87165616,101041,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1990,NA,NA,NA,NA,NA,NA,63.78755525,103963,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1991,NA,NA,NA,NA,NA,NA,63.55114269,104807,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1992,NA,NA,NA,NA,NA,NA,63.19003299,105712,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1993,NA,NA,NA,NA,NA,NA,62.84559054,106578,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1994,NA,NA,NA,NA,NA,NA,62.59048528,107318,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1995,NA,NA,NA,NA,NA,NA,62.81179467,107818,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1996,NA,NA,NA,NA,NA,NA,63.37175407,108095,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1997,NA,NA,NA,NA,NA,NA,63.87625845,108357,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1998,NA,NA,NA,NA,NA,NA,64.38426665,108537,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,1999,NA,NA,NA,NA,NA,NA,64.89793836,108599,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2000,NA,NA,NA,NA,NA,NA,65.2382493,108642,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2001,NA,NA,NA,NA,NA,NA,65.43340185,108549,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2002,30062.02251,3262000000,0.06617,NA,NA,NA,65.647409390000007,108509,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2003,31731.25662,3443000000,0.037760001,NA,NA,NA,65.8610469,108505,NA,NA,NA,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2004,35006.36144,3797000000,0.03424,NA,NA,NA,66.04039609,108466,NA,0.839443207,1.193938255,0.760900199
Virgin Islands (U.S.),Latin America & Caribbean,High income,2005,40828.74609,4428000000,0.02936,NA,NA,NA,66.21181244,108453,NA,0.442666382,1.109415412,1.153230071
Virgin Islands (U.S.),Latin America & Caribbean,High income,2006,41377.1466,4484000000,0.03122,NA,NA,NA,66.35481554,108369,NA,0.508818448,1.069221497,0.782868326
Virgin Islands (U.S.),Latin America & Caribbean,High income,2007,44158.5054,4784000000,0.027170001,NA,NA,NA,66.3705971,108337,NA,0.483246595,0.826464057,0.744717002
Virgin Islands (U.S.),Latin America & Caribbean,High income,2008,39152.37507,4244000000,NA,NA,NA,NA,66.25016435,108397,NA,0.500850797,0.847226143,0.746175408
Virgin Islands (U.S.),Latin America & Caribbean,High income,2009,38753.18254,4201000000,NA,NA,NA,NA,65.98006894,108404,NA,-0.143221498,0.856926978,0.743839979
Virgin Islands (U.S.),Latin America & Caribbean,High income,2010,39905.12842,4324000000,NA,NA,NA,NA,65.62293908,108357,NA,0.339058101,0.847112179,0.767428875
Virgin Islands (U.S.),Latin America & Caribbean,High income,2011,38997.13732,4223000000,NA,NA,NA,NA,65.22926256,108290,NA,0.860623062,0.829746902,0.784417808
Virgin Islands (U.S.),Latin America & Caribbean,High income,2012,37795.31926,4089000000,NA,NA,NA,NA,64.78672941,108188,NA,0.679576159,0.834794283,0.800454021
Virgin Islands (U.S.),Latin America & Caribbean,High income,2013,34597.97669,3738000000,NA,NA,NA,NA,64.29587346,108041,NA,0.846709192,0.842209876,0.783445895
Virgin Islands (U.S.),Latin America & Caribbean,High income,2014,33045.36438,3565000000,NA,NA,NA,NA,63.77789385,107882,NA,1.164254904,0.019607974,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2015,34007.35294,3663000000,NA,NA,NA,NA,63.2619512,107712,NA,1.220001817,0.830110431,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2016,35324.97489,3798000000,NA,NA,NA,NA,62.76810454,107516,NA,0.975613654,0.578207672,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2017,35365.0693,3794000000,NA,NA,NA,NA,62.30473928,107281,NA,0.98148948,0.5742926,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2018,36653.86305,3922000000,NA,NA,NA,NA,61.87175984,107001,NA,0.955986977,1.056800961,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2019,38596.03071,4117000000,NA,NA,NA,NA,61.47193446,106669,NA,1.051399589,1.026434422,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2020,39552.1686,4204000000,NA,NA,NA,NA,61.09117157,106290,NA,1.00336504,0.87100625,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2021,NA,NA,NA,NA,NA,NA,60.75221548,105870,NA,0.476192206,0.887287676,NA
Virgin Islands (U.S.),Latin America & Caribbean,High income,2022,NA,NA,NA,NA,NA,NA,60.40315689,105413,NA,0.563698709,0.956785858,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1960,NA,NA,NA,NA,NA,NA,48.55188193,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1961,NA,NA,NA,NA,NA,NA,48.46485142,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1962,NA,NA,NA,NA,NA,NA,48.39064733,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1963,NA,NA,NA,NA,NA,NA,48.29127088,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1964,NA,NA,NA,NA,NA,NA,48.20280744,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1965,NA,NA,NA,NA,NA,NA,48.14573924,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1966,NA,NA,NA,NA,NA,NA,48.08563415,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1967,NA,NA,NA,NA,NA,NA,48.00262714,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1968,NA,NA,NA,NA,NA,NA,47.92405268,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1969,NA,NA,NA,NA,NA,NA,47.88186861,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1970,NA,NA,NA,NA,NA,NA,47.84874095,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1971,NA,NA,NA,NA,NA,NA,47.82510729,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1972,NA,NA,NA,NA,NA,NA,47.81081732,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1973,NA,NA,NA,NA,NA,NA,47.45777245,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1974,NA,NA,NA,NA,NA,NA,47.14295216,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1975,NA,NA,NA,NA,NA,NA,47.20205776,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1976,NA,NA,NA,NA,NA,NA,47.27057075,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1977,NA,NA,NA,NA,NA,NA,47.35294041,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1978,NA,NA,NA,NA,NA,NA,47.44920942,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1979,NA,NA,NA,NA,NA,NA,47.55303244,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1980,NA,NA,NA,NA,NA,NA,47.66316243,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1981,NA,NA,NA,NA,NA,NA,47.77552891,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1982,NA,NA,NA,NA,NA,NA,47.88669719,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1983,NA,NA,NA,NA,NA,NA,47.99258151,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1984,NA,NA,NA,NA,NA,NA,48.08929933,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1985,NA,NA,NA,NA,NA,NA,48.18501113,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1986,NA,NA,NA,NA,NA,NA,48.27951184,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1987,NA,NA,NA,NA,NA,NA,48.36330714,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1988,NA,NA,NA,NA,NA,NA,48.43805393,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1989,NA,NA,NA,NA,NA,NA,48.50680704,NA,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1990,NA,NA,NA,NA,NA,NA,48.56665391,1978248,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1991,NA,NA,NA,NA,NA,NA,48.62263986,2068845,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1992,NA,NA,NA,NA,NA,NA,48.67700131,2163591,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1993,NA,NA,NA,NA,NA,NA,48.73831459,2262676,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1994,1201.581542,2843300000,NA,NA,NA,NA,48.82467879,2366298,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1995,1326.562857,3282800000,NA,NA,NA,-2025800000,48.94636952,2474666,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1996,1317.466751,3409600000,NA,NA,NA,-2510600000,49.11076278,2587997,NA,-1.405726075,-0.039659597,-0.75876075
West Bank and Gaza,Middle East & North Africa,Upper middle income,1997,1389.164971,3759800000,NA,NA,NA,-2668500000,49.3216789,2706518,NA,NA,NA,NA
West Bank and Gaza,Middle East & North Africa,Upper middle income,1998,1465.046057,4067800000,NA,NA,NA,-2349907153,49.5542743,2776568,NA,-1.353913784,-0.051891938,-0.7178756
West Bank and Gaza,Middle East & North Africa,Upper middle income,1999,1499.492177,4271200000,NA,NA,NA,-2527553574,49.80489317,2848431,NA,NA,NA,NA
